Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
5,143,050.0 104.0,19-4903CR-HY-061-1706-05001040-0300A-7,300,6.540000,33.98800,,26.68700,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0000,6.540000,6.510000,33.98800,26.68000,139.0000,0.590000,,,,,,,,,,302,,,,,,,,
5,144,050.0 104.0,19-4903CR-HY-061-1706-05001040-0380A-3,380,5.860000,34.00000,,26.78400,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,380.0000,5.860000,5.830000,34.00000,26.78000,130.4000,0.700000,,,,,,,,,,383,,,,,,,,
5,145,050.0 104.0,19-4903CR-HY-061-1706-05001040-0400A-7,400,5.770000,34.01200,,26.80500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0000,5.770000,5.740000,34.01200,26.80000,128.6000,0.730000,,,,,,,,,,403,,,,,,,,
5,146,050.0 104.0,19-4903CR-HY-061-1706-05001040-0500A-7,500,5.300000,34.07500,,26.91200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0000,5.300000,5.260000,34.07500,26.91000,119.3000,0.850000,,,,,,,,,,504,,,,,,,,
5,147,050.0 104.0,19-4903CR-HY-061-1706-05001040-0600A-7,600,4.830000,34.14100,,27.01900,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0000,4.830000,4.780000,34.14100,27.01000,109.7000,0.960000,,,,,,,,,,605,,,,,,,,
5,148,050.0 104.0,19-4903CR-HY-061-1706-05001040-0700A-7,700,4.360000,34.21100,,27.12700,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0000,4.360000,4.310000,34.21100,27.12000,99.90000,1.070000,,,,,,,,,,706,,,,,,,,
5,149,050.0 104.0,19-4903CR-HY-061-1706-05001040-0755A-3,755,4.100000,34.25000,,27.18500,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,755.0000,4.100000,4.040000,34.25000,27.18000,94.50000,1.120000,,,,,,,,,,761,,,,,,,,
6,150,049.0 114.0,19-4903CR-HY-062-0036-04901140-0000B-3,0,11.60000,32.88000,,25.01700,,,,3,1,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,11.60000,11.60000,32.88000,25.01000,293.1000,0.000000,,,,,,,,,,0,,,,,,,,
6,151,049.0 114.0,19-4903CR-HY-062-0036-04901140-0009A-3,9,11.69000,32.86000,,24.98600,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,9.000000,11.69000,11.69000,32.86000,24.98000,296.4000,0.020000,,,,,,,,,,9,,,,,,,,
6,152,049.0 114.0,19-4903CR-HY-062-0036-04901140-0010A-7,10,11.69000,32.86000,,24.98600,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,11.69000,11.69000,32.86000,24.98000,296.4000,0.020000,,,,,,,,,,10,,,,,,,,
6,153,049.0 114.0,19-4903CR-HY-062-0036-04901140-0020A-7,20,11.66000,32.86000,,24.99100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,11.66000,11.66000,32.86000,24.99000,296.1000,0.050000,,,,,,,,,,20,,,,,,,,
6,154,049.0 114.0,19-4903CR-HY-062-0036-04901140-0023A-3,23,11.64000,32.86000,,24.99500,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,23.00000,11.64000,11.64000,32.86000,24.99000,295.8000,0.060000,,,,,,,,,,23,,,,,,,,
6,155,049.0 114.0,19-4903CR-HY-062-0036-04901140-0030A-7,30,11.64000,32.86300,,24.99800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.00000,11.64000,11.64000,32.86300,24.99000,295.7000,0.080000,,,,,,,,,,30,,,,,,,,
6,156,049.0 114.0,19-4903CR-HY-062-0036-04901140-0047A-3,47,11.64000,32.88000,,25.01100,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,47.00000,11.64000,11.63000,32.88000,25.01000,294.8000,0.130000,,,,,,,,,,47,,,,,,,,
6,157,049.0 114.0,19-4903CR-HY-062-0036-04901140-0050A-7,50,11.61000,32.88200,,25.01800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.00000,11.61000,11.60000,32.88200,25.01000,294.2000,0.140000,,,,,,,,,,50,,,,,,,,
6,158,049.0 114.0,19-4903CR-HY-062-0036-04901140-0071A-3,71,11.36000,32.90000,,25.07800,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,71.00000,11.36000,11.35000,32.90000,25.07000,289.0000,0.200000,,,,,,,,,,71,,,,,,,,
6,159,049.0 114.0,19-4903CR-HY-062-0036-04901140-0075A-7,75,11.18000,32.92700,,25.13200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.00000,11.18000,11.17000,32.92700,25.13000,284.0000,0.220000,,,,,,,,,,75,,,,,,,,
6,160,049.0 114.0,19-4903CR-HY-062-0036-04901140-0094A-3,94,10.20000,33.10000,,25.43700,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,94.00000,10.20000,10.19000,33.10000,25.43000,255.2000,0.270000,,,,,,,,,,94,,,,,,,,
6,161,049.0 114.0,19-4903CR-HY-062-0036-04901140-0100A-7,100,9.900000,33.16500,,25.53800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0000,9.900000,9.890000,33.16500,25.53000,245.7000,0.280000,,,,,,,,,,101,,,,,,,,
6,162,049.0 114.0,19-4903CR-HY-062-0036-04901140-0125A-7,125,8.830000,33.42500,,25.91400,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0000,8.830000,8.820000,33.42500,25.91000,210.2000,0.340000,,,,,,,,,,126,,,,,,,,
6,163,049.0 114.0,19-4903CR-HY-062-0036-04901140-0141A-3,141,8.290000,33.58000,,26.11800,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,141.0000,8.290000,8.280000,33.58000,26.11000,191.1000,0.370000,,,,,,,,,,142,,,,,,,,
6,164,049.0 114.0,19-4903CR-HY-062-0036-04901140-0150A-7,150,8.110000,33.63800,,26.19000,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0000,8.110000,8.090000,33.63800,26.19000,184.3000,0.390000,,,,,,,,,,151,,,,,,,,
6,165,049.0 114.0,19-4903CR-HY-062-0036-04901140-0187A-3,187,7.650000,33.80000,,26.38500,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,187.0000,7.650000,7.630000,33.80000,26.38000,166.3000,0.450000,,,,,,,,,,188,,,,,,,,
6,166,049.0 114.0,19-4903CR-HY-062-0036-04901140-0200A-7,200,7.500000,33.83300,,26.43300,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0000,7.500000,7.480000,33.83300,26.43000,162.0000,0.470000,,,,,,,,,,201,,,,,,,,
6,167,049.0 114.0,19-4903CR-HY-062-0036-04901140-0250A-7,250,6.980000,33.91600,,26.57100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0000,6.980000,6.960000,33.91600,26.57000,149.4000,0.550000,,,,,,,,,,252,,,,,,,,
6,168,049.0 114.0,19-4903CR-HY-062-0036-04901140-0279A-3,279,6.720000,33.93000,,26.61700,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,279.0000,6.720000,6.690000,33.93000,26.61000,145.3000,0.590000,,,,,,,,,,281,,,,,,,,
6,169,049.0 114.0,19-4903CR-HY-062-0036-04901140-0300A-7,300,6.540000,33.94400,,26.65200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0000,6.540000,6.510000,33.94400,26.65000,142.2000,0.630000,,,,,,,,,,302,,,,,,,,
6,170,049.0 114.0,19-4903CR-HY-062-0036-04901140-0377A-3,377,5.960000,33.98000,,26.75600,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,377.0000,5.960000,5.930000,33.98000,26.75000,133.1000,0.730000,,,,,,,,,,380,,,,,,,,
6,171,049.0 114.0,19-4903CR-HY-062-0036-04901140-0400A-7,400,5.780000,33.99600,,26.79100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0000,5.780000,5.750000,33.99600,26.79000,129.9000,0.760000,,,,,,,,,,403,,,,,,,,
6,172,049.0 114.0,19-4903CR-HY-062-0036-04901140-0500A-7,500,5.090000,34.07300,,26.93500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0000,5.090000,5.050000,34.07300,26.93000,116.9000,0.880000,,,,,,,,,,504,,,,,,,,
6,173,049.0 114.0,19-4903CR-HY-062-0036-04901140-0568A-3,568,4.680000,34.13000,,27.02600,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,568.0000,4.680000,4.640000,34.13000,27.02000,108.5000,0.960000,,,,,,,,,,572,,,,,,,,
6,174,049.0 114.0,19-4903CR-HY-062-0036-04901140-0600A-7,600,4.540000,34.15400,,27.06100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0000,4.540000,4.490000,34.15400,27.06000,105.3000,1.000000,,,,,,,,,,605,,,,,,,,
6,175,049.0 114.0,19-4903CR-HY-062-0036-04901140-0700A-7,700,4.170000,34.22500,,27.15800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0000,4.170000,4.120000,34.22500,27.15000,96.70000,1.100000,,,,,,,,,,706,,,,,,,,
6,176,049.0 114.0,19-4903CR-HY-062-0036-04901140-0800A-7,800,3.880000,34.28600,,27.23600,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0000,3.880000,3.820000,34.28600,27.23000,89.70000,1.190000,,,,,,,,,,807,,,,,,,,
6,177,049.0 114.0,19-4903CR-HY-062-0036-04901140-0846A-3,846,3.780000,34.31000,,27.26600,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,846.0000,3.780000,3.720000,34.31000,27.26000,87.10000,1.230000,,,,,,,,,,853,,,,,,,,
6,178,049.0 114.0,19-4903CR-HY-062-0036-04901140-0900A-7,900,3.670000,34.32100,,27.28600,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0000,3.670000,3.600000,34.32100,27.28000,85.50000,1.280000,,,,,,,,,,908,,,,,,,,
6,179,049.0 114.0,19-4903CR-HY-062-0036-04901140-1000A-7,1000,3.480000,34.34200,,27.32200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.000,3.480000,3.410000,34.34200,27.32000,82.50000,1.360000,,,,,,,,,,1009,,,,,,,,
6,180,049.0 114.0,19-4903CR-HY-062-0036-04901140-1100A-7,1100,3.280000,34.36300,,27.35800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.000,3.280000,3.200000,34.36300,27.35000,79.40000,1.440000,,,,,,,,,,1110,,,,,,,,
6,181,049.0 114.0,19-4903CR-HY-062-0036-04901140-1200A-7,1200,3.080000,34.38500,,27.39500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1200.000,3.080000,3.000000,34.38500,27.39000,76.20000,1.520000,,,,,,,,,,1211,,,,,,,,
6,182,049.0 114.0,19-4903CR-HY-062-0036-04901140-1300A-7,1300,2.880000,34.40800,,27.43200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1300.000,2.880000,2.790000,34.40800,27.43000,72.80000,1.590000,,,,,,,,,,1313,,,,,,,,
6,183,049.0 114.0,19-4903CR-HY-062-0036-04901140-1352A-3,1352,2.780000,34.42000,,27.45000,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1352.000,2.780000,2.690000,34.42000,27.45000,71.10000,1.630000,,,,,,,,,,1365,,,,,,,,
7,184,056.7 146.0,19-4903CR-HY-063-0506-05671460-0000B-3,0,12.50000,33.17000,,25.07300,,,,3,1,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,12.50000,12.50000,33.17000,25.07000,287.8000,0.000000,,,,,,,,,,0,,,,,,,,
7,185,056.7 146.0,19-4903CR-HY-063-0506-05671460-0008A-3,8,12.66000,33.24000,,25.09700,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,8.000000,12.66000,12.66000,33.24000,25.09000,285.8000,0.020000,,,,,,,,,,8,,,,,,,,
7,186,056.7 146.0,19-4903CR-HY-063-0506-05671460-0010A-7,10,12.66000,33.21200,,25.07500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,12.66000,12.66000,33.21200,25.07000,287.9000,0.020000,,,,,,,,,,10,,,,,,,,
7,187,056.7 146.0,19-4903CR-HY-063-0506-05671460-0020A-7,20,12.64000,33.05700,,24.95900,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,12.64000,12.64000,33.05700,24.95000,299.2000,0.050000,,,,,,,,,,20,,,,,,,,
7,188,056.7 146.0,19-4903CR-HY-063-0506-05671460-0021A-3,21,12.64000,33.04000,,24.94600,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,21.00000,12.64000,12.64000,33.04000,24.94000,300.4000,0.060000,,,,,,,,,,21,,,,,,,,
7,189,056.7 146.0,19-4903CR-HY-063-0506-05671460-0030A-7,30,12.64000,33.06800,,24.96800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.00000,12.64000,12.64000,33.06800,24.96000,298.6000,0.080000,,,,,,,,,,30,,,,,,,,
7,190,056.7 146.0,19-4903CR-HY-063-0506-05671460-0043A-3,43,12.64000,33.17000,,25.04800,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,43.00000,12.64000,12.63000,33.17000,25.04000,291.4000,0.120000,,,,,,,,,,43,,,,,,,,
7,191,056.7 146.0,19-4903CR-HY-063-0506-05671460-0050A-7,50,12.64000,33.15900,,25.03900,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.00000,12.64000,12.63000,33.15900,25.03000,292.3000,0.140000,,,,,,,,,,50,,,,,,,,
7,192,056.7 146.0,19-4903CR-HY-063-0506-05671460-0065A-3,65,12.63000,33.13000,,25.01900,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,65.00000,12.63000,12.62000,33.13000,25.01000,294.6000,0.190000,,,,,,,,,,65,,,,,,,,
7,193,056.7 146.0,19-4903CR-HY-063-0506-05671460-0075A-7,75,12.64000,33.15800,,25.03900,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.00000,12.64000,12.63000,33.15800,25.03000,293.0000,0.220000,,,,,,,,,,75,,,,,,,,
7,194,056.7 146.0,19-4903CR-HY-063-0506-05671460-0087A-3,87,12.66000,33.22000,,25.08400,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,87.00000,12.66000,12.65000,33.22000,25.08000,289.1000,0.250000,,,,,,,,,,87,,,,,,,,
7,195,056.7 146.0,19-4903CR-HY-063-0506-05671460-0100A-7,100,12.52000,33.28300,,25.16000,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0000,12.52000,12.51000,33.28300,25.16000,282.1000,0.290000,,,,,,,,,,100,,,,,,,,
7,196,056.7 146.0,19-4903CR-HY-063-0506-05671460-0125A-7,125,11.94000,33.38300,,25.34800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0000,11.94000,11.92000,33.38300,25.34000,264.8000,0.360000,,,,,,,,,,126,,,,,,,,
7,197,056.7 146.0,19-4903CR-HY-063-0506-05671460-0130A-3,130,11.77000,33.40000,,25.39300,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,130.0000,11.77000,11.75000,33.40000,25.39000,260.6000,0.370000,,,,,,,,,,131,,,,,,,,
7,198,056.7 146.0,19-4903CR-HY-063-0506-05671460-0150A-7,150,10.84000,33.42000,,25.57700,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0000,10.84000,10.82000,33.42000,25.57000,243.3000,0.420000,,,,,,,,,,151,,,,,,,,
7,199,056.7 146.0,19-4903CR-HY-063-0506-05671460-0172A-3,172,9.730000,33.44000,,25.78200,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,172.0000,9.730000,9.710000,33.44000,25.78000,224.0000,0.470000,,,,,,,,,,173,,,,,,,,
7,200,056.7 146.0,19-4903CR-HY-063-0506-05671460-0200A-7,200,8.900000,33.51800,,25.97700,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0000,8.900000,8.880000,33.51800,25.97000,205.7000,0.530000,,,,,,,,,,201,,,,,,,,
7,201,056.7 146.0,19-4903CR-HY-063-0506-05671460-0250A-7,250,7.750000,33.67200,,26.27100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0000,7.750000,7.730000,33.67200,26.27000,178.2000,0.630000,,,,,,,,,,251,,,,,,,,
7,202,056.7 146.0,19-4903CR-HY-063-0506-05671460-0254A-3,254,8.160000,33.86000,,26.35900,,,,3,2,8,2,,9,9,8,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,254.0000,8.160000,,33.86000,,,0.630000,,,,,,,,,,255,,,,,,,,
7,203,056.7 146.0,19-4903CR-HY-063-0506-05671460-0300A-7,300,7.030000,33.82800,,26.49500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0000,7.030000,7.000000,33.82800,26.49000,157.4000,0.710000,,,,,,,,,,302,,,,,,,,
7,204,056.7 146.0,19-4903CR-HY-063-0506-05671460-0341A-3,341,6.760000,33.95000,,26.62900,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,341.0000,6.760000,6.730000,33.95000,26.62000,145.3000,0.770000,,,,,,,,,,343,,,,,,,,
7,205,056.7 146.0,19-4903CR-HY-063-0506-05671460-0400A-7,400,6.070000,33.93200,,26.70400,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0000,6.070000,6.040000,33.93200,26.70000,138.3000,0.850000,,,,,,,,,,403,,,,,,,,
7,206,056.7 146.0,19-4903CR-HY-063-0506-05671460-0500A-7,500,5.210000,33.94200,,26.81700,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0000,5.210000,5.170000,33.94200,26.81000,128.0000,0.990000,,,,,,,,,,503,,,,,,,,
7,207,056.7 146.0,19-4903CR-HY-063-0506-05671460-0514A-3,514,5.120000,33.80000,,26.71500,,,,3,2,,2,8,9,9,8,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,514.0000,5.120000,5.080000,33.80000,,,1.000000,,,,,,,,,,518,,,,,,,,
7,208,056.7 146.0,19-4903CR-HY-063-0506-05671460-0600A-7,600,4.710000,33.99600,,26.91700,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0000,4.710000,4.660000,33.99600,26.91000,119.1000,1.110000,,,,,,,,,,604,,,,,,,,
7,209,056.7 146.0,19-4903CR-HY-063-0506-05671460-0700A-7,700,4.380000,34.08600,,27.02500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0000,4.380000,4.330000,34.08600,27.02000,109.5000,1.220000,,,,,,,,,,705,,,,,,,,
7,210,056.7 146.0,19-4903CR-HY-063-0506-05671460-0747A-3,747,4.280000,34.14000,,27.07900,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,747.0000,4.280000,4.220000,34.14000,27.07000,104.7000,1.270000,,,,,,,,,,753,,,,,,,,
7,211,056.7 146.0,19-4903CR-HY-063-0506-05671460-0800A-7,800,4.140000,34.16600,,27.11500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0000,4.140000,4.080000,34.16600,27.11000,101.6000,1.330000,,,,,,,,,,806,,,,,,,,
7,212,056.7 146.0,19-4903CR-HY-063-0506-05671460-0900A-7,900,3.890000,34.21700,,27.18100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0000,3.890000,3.820000,34.21700,27.18000,95.80000,1.430000,,,,,,,,,,907,,,,,,,,
7,213,056.7 146.0,19-4903CR-HY-063-0506-05671460-1000A-7,1000,3.630000,34.26800,,27.24800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.000,3.630000,3.560000,34.26800,27.24000,89.70000,1.520000,,,,,,,,,,1008,,,,,,,,
7,214,056.7 146.0,19-4903CR-HY-063-0506-05671460-1100A-7,1100,3.370000,34.32000,,27.31500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.000,3.370000,3.290000,34.32000,27.31000,83.60000,1.610000,,,,,,,,,,1110,,,,,,,,
7,215,056.7 146.0,19-4903CR-HY-063-0506-05671460-1200A-7,1200,3.110000,34.37400,,27.38300,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1200.000,3.110000,3.020000,34.37400,27.38000,77.30000,1.690000,,,,,,,,,,1211,,,,,,,,
7,216,056.7 146.0,19-4903CR-HY-063-0506-05671460-1212A-3,1212,3.080000,34.38000,,27.39100,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1212.000,3.080000,2.990000,34.38000,27.39000,76.60000,1.700000,,,,,,,,,,1223,,,,,,,,
8,217,056.7 136.0,19-4903CR-HY-063-1154-05671360-0000B-3,0,12.20000,33.13000,,25.10000,,,,3,1,,2,8,9,9,8,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,12.20000,,33.13000,,,0.000000,,,,,,,,,,0,,,,,,,,
8,218,056.7 136.0,19-4903CR-HY-063-1154-05671360-0007A-3,7,12.22000,32.92000,,24.93300,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,7.000000,12.22000,12.22000,32.92000,24.93000,301.3000,0.020000,,,,,,,,,,7,,,,,,,,
8,219,056.7 136.0,19-4903CR-HY-063-1154-05671360-0010A-7,10,12.22000,32.90000,,24.91800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,12.22000,12.22000,32.90000,24.91000,302.8000,0.030000,,,,,,,,,,10,,,,,,,,
8,220,056.7 136.0,19-4903CR-HY-063-1154-05671360-0019A-3,19,12.23000,32.84000,,24.87000,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,19.00000,12.23000,12.23000,32.84000,24.87000,307.7000,0.050000,,,,,,,,,,19,,,,,,,,
8,221,056.7 136.0,19-4903CR-HY-063-1154-05671360-0020A-7,20,12.23000,32.84200,,24.87100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,12.23000,12.23000,32.84200,24.87000,307.5000,0.060000,,,,,,,,,,20,,,,,,,,
8,222,056.7 136.0,19-4903CR-HY-063-1154-05671360-0030A-7,30,12.23000,32.85800,,24.88400,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.00000,12.23000,12.23000,32.85800,24.88000,306.6000,0.090000,,,,,,,,,,30,,,,,,,,
8,223,056.7 136.0,19-4903CR-HY-063-1154-05671360-0037A-3,37,12.23000,,,,,,,3,2,,,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,37.00000,12.23000,12.23000,,,,0.110000,,,,,,,,,,37,,,,,,,,
